"index","工作內容"
58,"【工作地址】在家工作即可（交稿不限制時間）
【工作內容】撰寫清潔相關性質文章
【工作能力】需有採訪，文字編撰能力

【薪資】一字0.1元至1.0(依照題材難讀而有所增減（文章文字須高於500字）
【聯絡方式】Line ID : @lmt7988p（加入後請直接說明您想要應徵的職位）

請聯繫客服後提供相關的『作品』，如部落格、行銷文章、曾經撰寫之文本（小說也可）

交稿時間彈性，利用閒暇時間也能為自己帶來收益
只要你對自己的文章撰寫能力有信心，我們都歡迎你！"
59,"1.	50%內勤工作 → 人力資源相關工作協助。(招募、任用、班表審核是否符合法規) 
2.	50%外勤工作 → 東森寵物雲門市服務標準/商品陳列稽查
3.	本職位為全職PT(時間可彈性，但每日最低需滿5小時)，可配合加班者佳
4.	歡迎人資相關科系畢業之社會新鮮人 或實習生
5.	需具備交通工具(機車)，具備汽車駕照尤佳
6.	Office、Excel、PPT相關能力佳、細心負責
7.	視編制狀況有機會轉正式員工"
60,"【公司名稱】清潔人
【工作內容】居家清潔

【職缺】清潔人

【在這裡你可以】
→有別的工作，彈性兼職，自己規劃班表
→獲得更快的回報，薪水馬上領
→完全免費的訓練課程
→完整的晉升制度 學員—>清潔人 —>副導師—>導師 —>講師

特別說明：清潔人工作幾大原則:
1.不搬運重物
2.不拆洗家具
3.不清寵物糞便
4.不處理惡臭噁心
5.不除蟲

我們很多不施做的項目，您可以想像我們是台灣的APPLE公司跟Uber公司

【特別需求】

此工作需要提供
1.良民證
2.使用Line聯絡
3.使用公司內部App
4.有網路(APP需要網路)
5.需要定時受訓（受訓不須繳錢)

相較於一般的清潔公司：
我們是高貴且專業的清潔人，創辦人創立的目的就是希望能夠改變台灣對清潔工的惡劣環境!

因此我們歡迎對台灣看不慣的朋友加入，一起來讓台灣更好．
在清潔人公司裡頭，我們有一個大平台能夠讓您展現您的才華，


哪怕您是要兼差也好，或者是全職也好．
想要當業務也好，或者想要當領導者也好．

我們通通都有職缺！
我們缺的是想要一展抱負的您！
本工作非常彈性，接受兼差性質!
只要您願意付出時間跟創意，我們都歡迎且接受這樣你來我們公司上班

現在的你，還在等什麼！趕快直接詢問客服！
請直接加入面試官的Line ID: @lmt7988p
並主動留言告知欲應徵職位"
61,"【公司名稱】清潔人
【工作內容】居家清潔

【職缺】清潔人

【在這裡你可以】
→有別的工作，彈性兼職，自己規劃班表
→獲得更快的回報，薪水馬上領
→完全免費的訓練課程
→完整的晉升制度 學員—>清潔人 —>副導師—>導師 —>講師

特別說明：清潔人工作幾大原則:
1.不搬運重物
2.不拆洗家具
3.不清寵物糞便
4.不處理惡臭噁心
5.不除蟲

我們很多不施做的項目，您可以想像我們是台灣的APPLE公司跟Uber公司

【特別需求】

此工作需要提供
1.良民證
2.使用Line聯絡
3.使用公司內部App
4.有網路(APP需要網路)
5.需要定時受訓（受訓不須繳錢)

相較於一般的清潔公司：
我們是高貴且專業的清潔人，創辦人創立的目的就是希望能夠改變台灣對清潔工的惡劣環境!

因此我們歡迎對台灣看不慣的朋友加入，一起來讓台灣更好．
在清潔人公司裡頭，我們有一個大平台能夠讓您展現您的才華，


哪怕您是要兼差也好，或者是全職也好．
想要當業務也好，或者想要當領導者也好．

我們通通都有職缺！
我們缺的是想要一展抱負的您！
本工作非常彈性，接受兼差性質!
只要您願意付出時間跟創意，我們都歡迎且接受這樣你來我們公司上班

現在的你，還在等什麼！趕快直接詢問面試官！
請直接加入面試官的Line ID: @lmt7988p
並主動留言告知欲應徵職位"
62,"【公司名稱】清潔人
【工作內容】居家清潔

【職缺】清潔人

【在這裡你可以】
→有別的工作，彈性兼職，自己規劃班表
→獲得更快的回報，薪水馬上領
→完全免費的訓練課程
→完整的晉升制度 學員—>清潔人 —>副導師—>導師 —>講師

特別說明：清潔人工作幾大原則:
1.不搬運重物
2.不拆洗家具
3.不清寵物糞便
4.不處理惡臭噁心
5.不除蟲

我們很多不施做的項目，您可以想像我們是台灣的APPLE公司跟Uber公司

【特別需求】

此工作需要提供
1.良民證
2.使用Line聯絡
3.使用公司內部App
4.有網路(APP需要網路)
5.需要定時受訓（受訓不須繳錢)

相較於一般的清潔公司：
我們是高貴且專業的清潔人，創辦人創立的目的就是希望能夠改變台灣對清潔工的惡劣環境!

因此我們歡迎對台灣看不慣的朋友加入，一起來讓台灣更好．
在清潔人公司裡頭，我們有一個大平台能夠讓您展現您的才華，


哪怕您是要兼差也好，或者是全職也好．
想要當業務也好，或者想要當領導者也好．

我們通通都有職缺！
我們缺的是想要一展抱負的您！
本工作非常彈性，接受兼差性質!
只要您願意付出時間跟創意，我們都歡迎且接受這樣你來我們公司上班

現在的你，還在等什麼！趕快直接詢問面試官！
請直接加入面試官的Line ID: @lmt7988p
並主動留言告知欲應徵職位"
63,"【工作地址】在家工作即可（交稿不限制時間）
【工作內容】撰寫清潔相關性質文章
【工作能力】需有採訪，文字編撰能力

【薪資】一字0.1元至1.0(依照題材難讀而有所增減（文章文字須高於500字）
【聯絡方式】Line ID : @lmt7988p（加入後請直接說明您想要應徵的職位）

請聯繫客服後提供相關的『作品』，如部落格、行銷文章、曾經撰寫之文本（小說也可）

交稿時間彈性，利用閒暇時間也能為自己帶來收益
只要你對自己的文章撰寫能力有信心，我們都歡迎你！"
64,"- Support promoting and communicating learning opportunities to target audiences
- Support the rollout of both global and local learning program – including maintaining training materials, agendas and logistics
- Assist in driving engagement of our learning programs, including survey administration, reporting and analysis
- Assist with content development of learning offerings that support the growth of our Talent.
- 訓練活動、員工關懷活動之協助 
- 訓練結果管理與分析 
- 其他主管交辦事項

"
65,"【公司名稱】清潔人
【工作內容】居家清潔

【職缺】清潔人

【在這裡你可以】
→有別的工作，彈性兼職，自己規劃班表
→獲得更快的回報，薪水馬上領
→完全免費的訓練課程
→完整的晉升制度 學員—>清潔人 —>副導師—>導師 —>講師

特別說明：清潔人工作幾大原則:
1.不搬運重物
2.不拆洗家具
3.不清寵物糞便
4.不處理惡臭噁心
5.不除蟲

我們很多不施做的項目，您可以想像我們是台灣的APPLE公司跟Uber公司

【特別需求】

此工作需要提供
1.良民證
2.使用Line聯絡
3.使用公司內部App
4.有網路(APP需要網路)
5.需要定時受訓（受訓不須繳錢)

相較於一般的清潔公司：
我們是高貴且專業的清潔人，創辦人創立的目的就是希望能夠改變台灣對清潔工的惡劣環境!

因此我們歡迎對台灣看不慣的朋友加入，一起來讓台灣更好．
在清潔人公司裡頭，我們有一個大平台能夠讓您展現您的才華，


哪怕您是要兼差也好，或者是全職也好．
想要當業務也好，或者想要當領導者也好．

我們通通都有職缺！
我們缺的是想要一展抱負的您！
本工作非常彈性，接受兼差性質!
只要您願意付出時間跟創意，我們都歡迎且接受這樣你來我們公司上班

現在的你，還在等什麼！趕快直接詢問面試官！
請直接加入面試官的Line ID: @lmt7988p
並主動留言告知欲應徵職位"
66,"【工作地址】在家工作即可（交稿不限制時間）
【工作內容】撰寫清潔相關性質文章
【工作能力】需有採訪，文字編撰能力

【薪資】一字0.1元至1.0(依照題材難讀而有所增減（文章文字須高於500字）
【聯絡方式】Line ID : @lmt7988p（加入後請直接說明您想要應徵的職位）

請聯繫客服後提供相關的『作品』，如部落格、行銷文章、曾經撰寫之文本（小說也可）

交稿時間彈性，利用閒暇時間也能為自己帶來收益
只要你對自己的文章撰寫能力有信心，我們都歡迎你！"
67,"【公司名稱】清潔人
【工作內容】居家清潔

【職缺】清潔人

【在這裡你可以】
→有別的工作，彈性兼職，自己規劃班表
→獲得更快的回報，薪水馬上領
→完全免費的訓練課程
→完整的晉升制度 學員—>清潔人 —>副導師—>導師 —>講師

特別說明：清潔人工作幾大原則:
1.不搬運重物
2.不拆洗家具
3.不清寵物糞便
4.不處理惡臭噁心
5.不除蟲

我們很多不施做的項目，您可以想像我們是台灣的APPLE公司跟Uber公司

【特別需求】

此工作需要提供
1.良民證
2.使用Line聯絡
3.使用公司內部App
4.有網路(APP需要網路)
5.需要定時受訓（受訓不須繳錢)

相較於一般的清潔公司：
我們是高貴且專業的清潔人，創辦人創立的目的就是希望能夠改變台灣對清潔工的惡劣環境!

因此我們歡迎對台灣看不慣的朋友加入，一起來讓台灣更好．
在清潔人公司裡頭，我們有一個大平台能夠讓您展現您的才華，


哪怕您是要兼差也好，或者是全職也好．
想要當業務也好，或者想要當領導者也好．

我們通通都有職缺！
我們缺的是想要一展抱負的您！
本工作非常彈性，接受兼差性質!
只要您願意付出時間跟創意，我們都歡迎且接受這樣你來我們公司上班

現在的你，還在等什麼！趕快直接詢問面試官！
請直接加入面試官的Line ID: @lmt7988p
並主動留言告知欲應徵職位"
68,"【公司名稱】清潔人
【工作內容】居家清潔

【職缺】清潔人

【在這裡你可以】
→有別的工作，彈性兼職，自己規劃班表
→獲得更快的回報，薪水馬上領
→完全免費的訓練課程
→完整的晉升制度 學員—>清潔人 —>副導師—>導師 —>講師

特別說明：清潔人工作幾大原則:
1.不搬運重物
2.不拆洗家具
3.不清寵物糞便
4.不處理惡臭噁心
5.不除蟲

我們很多不施做的項目，您可以想像我們是台灣的APPLE公司跟Uber公司

【特別需求】

此工作需要提供
1.良民證
2.使用Line聯絡
3.使用公司內部App
4.有網路(APP需要網路)
5.需要定時受訓（受訓不須繳錢)

相較於一般的清潔公司：
我們是高貴且專業的清潔人，創辦人創立的目的就是希望能夠改變台灣對清潔工的惡劣環境!

因此我們歡迎對台灣看不慣的朋友加入，一起來讓台灣更好．
在清潔人公司裡頭，我們有一個大平台能夠讓您展現您的才華，


哪怕您是要兼差也好，或者是全職也好．
想要當業務也好，或者想要當領導者也好．

我們通通都有職缺！
我們缺的是想要一展抱負的您！
本工作非常彈性，接受兼差性質!
只要您願意付出時間跟創意，我們都歡迎且接受這樣你來我們公司上班

現在的你，還在等什麼！趕快直接詢問面試官！
請直接加入面試官的Line ID: @lmt7988p
並主動留言告知欲應徵職位"
69,"【公司名稱】清潔人
【工作內容】居家清潔

【職缺】清潔人

【在這裡你可以】
→有別的工作，彈性兼職，自己規劃班表
→獲得更快的回報，薪水馬上領
→完全免費的訓練課程
→完整的晉升制度 學員—>清潔人 —>副導師—>導師 —>講師

特別說明：清潔人工作幾大原則:
1.不搬運重物
2.不拆洗家具
3.不清寵物糞便
4.不處理惡臭噁心
5.不除蟲

我們很多不施做的項目，您可以想像我們是台灣的APPLE公司跟Uber公司

【特別需求】

此工作需要提供
1.良民證
2.使用Line聯絡
3.使用公司內部App
4.有網路(APP需要網路)
5.需要定時受訓（受訓不須繳錢)

相較於一般的清潔公司：
我們是高貴且專業的清潔人，創辦人創立的目的就是希望能夠改變台灣對清潔工的惡劣環境!

因此我們歡迎對台灣看不慣的朋友加入，一起來讓台灣更好．
在清潔人公司裡頭，我們有一個大平台能夠讓您展現您的才華，


哪怕您是要兼差也好，或者是全職也好．
想要當業務也好，或者想要當領導者也好．

我們通通都有職缺！
我們缺的是想要一展抱負的您！
本工作非常彈性，接受兼差性質!
只要您願意付出時間跟創意，我們都歡迎且接受這樣你來我們公司上班

現在的你，還在等什麼！趕快直接詢問面試官！
請直接加入面試官的Line ID: @lmt7988p
並主動留言告知欲應徵職位"
70,"【公司名稱】清潔人
【工作內容】居家清潔

【職缺】清潔人

【在這裡你可以】
→有別的工作，彈性兼職，自己規劃班表
→獲得更快的回報，薪水馬上領
→完全免費的訓練課程
→完整的晉升制度 學員—>清潔人 —>副導師—>導師 —>講師

特別說明：清潔人工作幾大原則:
1.不搬運重物
2.不拆洗家具
3.不清寵物糞便
4.不處理惡臭噁心
5.不除蟲

我們很多不施做的項目，您可以想像我們是台灣的APPLE公司跟Uber公司

【特別需求】

此工作需要提供
1.良民證
2.使用Line聯絡
3.使用公司內部App
4.有網路(APP需要網路)
5.需要定時受訓（受訓不須繳錢)

相較於一般的清潔公司：
我們是高貴且專業的清潔人，創辦人創立的目的就是希望能夠改變台灣對清潔工的惡劣環境!

因此我們歡迎對台灣看不慣的朋友加入，一起來讓台灣更好．
在清潔人公司裡頭，我們有一個大平台能夠讓您展現您的才華，


哪怕您是要兼差也好，或者是全職也好．
想要當業務也好，或者想要當領導者也好．

我們通通都有職缺！
我們缺的是想要一展抱負的您！
本工作非常彈性，接受兼差性質!
只要您願意付出時間跟創意，我們都歡迎且接受這樣你來我們公司上班

現在的你，還在等什麼！趕快直接詢問面試官！
請直接加入面試官的Line ID: @lmt7988p
並主動留言告知欲應徵職位"
71,"【公司名稱】清潔人
【工作內容】居家清潔

【職缺】清潔人

【在這裡你可以】
→有別的工作，彈性兼職，自己規劃班表
→獲得更快的回報，薪水馬上領
→完全免費的訓練課程
→完整的晉升制度 學員—>清潔人 —>副導師—>導師 —>講師

特別說明：清潔人工作幾大原則:
1.不搬運重物
2.不拆洗家具
3.不清寵物糞便
4.不處理惡臭噁心
5.不除蟲

我們很多不施做的項目，您可以想像我們是台灣的APPLE公司跟Uber公司

【特別需求】

此工作需要提供
1.良民證
2.使用Line聯絡
3.使用公司內部App
4.有網路(APP需要網路)
5.需要定時受訓（受訓不須繳錢)

相較於一般的清潔公司：
我們是高貴且專業的清潔人，創辦人創立的目的就是希望能夠改變台灣對清潔工的惡劣環境!

因此我們歡迎對台灣看不慣的朋友加入，一起來讓台灣更好．
在清潔人公司裡頭，我們有一個大平台能夠讓您展現您的才華，


哪怕您是要兼差也好，或者是全職也好．
想要當業務也好，或者想要當領導者也好．

我們通通都有職缺！
我們缺的是想要一展抱負的您！
本工作非常彈性，接受兼差性質!
只要您願意付出時間跟創意，我們都歡迎且接受這樣你來我們公司上班

現在的你，還在等什麼！趕快直接詢問面試官！
請直接加入面試官的Line ID: @lmt7988p
並主動留言告知欲應徵職位"
72,"電話聯絡求職者邀約面試。
促成求職者到聘登錄，一件一萬元(論件計酬)。
上班時間9:00-19:00皆可，時間彈性可面談

"
73,"【公司名稱】清潔人
【職缺】苗栗三義門市駐點清潔人員
【工作內容】清潔打掃
【工作時間】8:30~17:30，輪班 (一個月排班8-11天)
【工作地點】苗栗三義車亭休息站（美妝部）
可以自由排班，可以兼差，需有責任心，並且使用Line聯絡


因面試職缺眾多，請直接加入面試官的Line ID: @lmt7988p
主動留言告知要應徵大林駐點清潔人員"
74,"你是否不甘僅在知識上有學習，更想歷練商業運作的執行力?

本實習隸屬於AI事業部營運團隊，營運從不等於單純的行政支援。
若水營運團隊具備就業支持人員、教育訓練專職人員，致力於招募更多身障者加入若水，及訓練他們成為優秀的AI標註師。

學歷、經歷不是我們主要考量，只要你重視團隊、認真負責，樂於接受變化與挑戰
歡迎加入我們：一群新創事業的實驗家

更多AI數據服務事業部介紹，請見https://ai.flow.tw/

實習內容：
1. 分析、整理營運團隊各項工作職掌(JD整理)，以優化員工支持系統，並提出工作流程規劃建議
2. 協助標註師招募活動推展，驗證招募管道成效，並分析最佳化招募策略及相關流程制定
3. 專案活動協助
4. 其他主管交辦事項"
75,"1. 協助公司進行贊助招商業務。
2. 媒體關係發展與建立，如：新聞發布、配合記者採訪等媒體公關聯絡。
3. 公關活動企劃與執行，如：企業活動、產品上市、主題餐會等產品公關行銷活動。
4. 負責活動周邊內容及研究，例如公司形象建立維護，公司發言人所有對外發言
，包括受訪媒體安排、受訪資料蒐集撰寫準備、陪同受訪、露出監看並建檔。
5. 業務推廣：包括公司品牌經營、週邊產品之開發…等。
6. 貴賓接待與餐敘籌備，並負責協助主管接待後續貴賓關係維護。


【上班時間】
排班制。

自己就是老闆，自己決定收入高低，為人誠信、態度認真負責、充滿熱情與理想、擁有毅力與耐力，出眾的專業能力，歡迎來公司聊聊，期待你的加入！

∆肯勤奮肯學習肯努力！
@非誠勿投履歷勿＋line！謝謝。"
76,"此職務為兼職工讀，排班制，一週加總工作時間希望能有2個全天以上，平日1pm-5pm皆可配合者佳。

主要職務：
■ 人事招募聯絡與其他人資事務
■ 行政與專案管理支援
■ 其他主管交辦事務

應徵者條件：
■ 英日文書信之閱讀與寫作能力（標準詳見下方）
■ 個性正向樂觀
■ 細心、有條理
■ 良好的溝通能力、團隊精神、服務精神
■ 學習能力好、學習態度佳

語言能力部分，需符合以下任一英日文條件：
■ 通過 JLPT N2
■ 在日本居住 1 年以上
■ 等同於以上日文能力的證明
■ 多益 850 分以上
■ 托福 85 分以上
■ IELTS 6.5 分以上
■ 在英語系國家居住 3 年以上
■ 等同於以上英語能力的證明"
77,"OK超商門市工作環境乾淨舒適，每一位門市職員，都會親切的為顧客提供服務，是一個融合工作與歡樂的園地。
工作內容包括：
1.協助店經理執行店舖營運維護、顧客服務、商品管理及賣場清潔等事宜。
2.本職務為兼職門市人員，可配合排班。

"
78,"歡迎熱愛咖啡及輕食文化的您加入我們的團隊,工作內容如下： 

1.咖啡及其他飲品調製。 
2.製作簡易餐點/輕食。 
3.結帳與收銀，整理現金收據。 
4.維護工作環境。 
5.咖啡豆及冲煮器具之專業介紹和銷售。 
6.定期盤點飲料與食材。"
79,"OK超商門市工作環境乾淨舒適，每一位門市職員，都會親切的為顧客提供服務，是一個融合工作與歡樂的園地。
工作內容包括：
1.協助店經理執行店舖營運維護、顧客服務、商品管理及賣場清潔等事宜。
2.本職務為兼職門市人員，可配合排班。

"
80,"1.協助招募相關專案之工作執行：如報到支援、徵才活動
2.協助招募管道運用、面試邀約等行政作業 
3.協助招募職缺履歷蒐集與連絡
4.招募專案之圖文美編
5.其他主管交辦事項"
81,"1. 工作人員訓練、環境佈置、確認教學器材等。
2. 配合外師教學，協助製作教具等。
3. 協助外師進行英語課程教學，管理班級秩序等。
4. 配合校方行政管理作業事宜。
5. 帶領學生融入課程活動，適時與外師溝通學生學習情況。
6. 傳遞第二外語能力學習的原則。
7. 指導學生口語溝通的技巧、加強聽力與理解力的策略。
8. 處理並協助學生在學習上所遇到的困難。
9. 課程結束後的場地復原工作。"
82,"Amaze Yourself !! 歡迎加入全球第一女性健身品牌!!
Curves (可爾姿)讓所有女性，由內而外散發自信健康的美麗光彩。

【有意義的工作】
1.運動指導：提供健身諮詢服務，正確指導器材操作。
2,運動支持：給予會員正向的運動建議和關心，協助會員一步步達成目標。
3.活動宣傳：發揮創意想像來設計活動，使運動變得有趣又好玩, 宣傳活動開發會員。

Curves教練是個非常有趣、廣泛兼具挑戰性的工作，在公司的各類研習，還有職涯規劃，幫助大家提升能力，學習於運動支持、活動企劃、品牌宣傳、行政管理...等多元領域！不論有無運動相關工作經驗，本公司皆會重新進行在職訓練與運動專業相關的培訓。

歡迎熱情活潑、喜愛運動、想要充實自己豐富人生並勇於挑戰自我的夥伴。
竭誠歡迎妳~加入我們的行列!

捷運中山店營業時間：
星期一至五：11:00~14:30、17:00~21:00
星期六:10:00~14:00

喜歡與人接觸的服務業，期待工作時數可以正常合理，希望假日可以跟家人朋友相處，Curves是妳的好選擇。

我們是全球最大連鎖健身第一品牌，也是台灣分店最多的運動中心。有別於傳統大型健身中心，是專為女性打造的器材與健身計劃，是讓女性能夠安心、健康、愉快的運動和工作環境。

上網了解更多訊息
台灣官網 http://www.curves.com.tw/
官方部落格http://curveslike.blogspot.tw/
"
83,"Amaze Yourself !! 歡迎加入全球第一女性健身品牌!!
Curves (可爾姿)讓所有女性，由內而外散發自信健康的美麗光彩。

【有意義的工作】
1.運動指導：提供健身諮詢服務，正確指導器材操作。
2,運動支持：給予會員正向的運動建議和關心，協助會員一步步達成目標。
3.活動宣傳：發揮創意想像來設計活動，使運動變得有趣又好玩, 宣傳活動開發會員。

Curves教練是個非常有趣、廣泛兼具挑戰性的工作，在公司的各類研習，還有職涯規劃，幫助大家提升能力，學習於運動支持、活動企劃、品牌宣傳、行政管理...等多元領域！不論有無運動相關工作經驗，本公司皆會重新進行在職訓練與運動專業相關的培訓。

歡迎熱情活潑、喜愛運動、想要充實自己豐富人生並勇於挑戰自我的夥伴。
竭誠歡迎妳~加入我們的行列!
建國長春店營業時間：
星期一至五：11:00~14:30、17:00~21:00
星期六:10:00~14:00

喜歡與人接觸的服務業，期待工作時數可以正常合理，希望假日可以跟家人朋友相處，Curves是妳的好選擇。

我們是全球最大連鎖健身第一品牌，也是台灣分店最多的運動中心。有別於傳統大型健身中心，是專為女性打造的器材與健身計劃，是讓女性能夠安心、健康、愉快的運動和工作環境。

上網了解更多訊息
台灣官網 http://www.curves.com.tw/
官方部落格http://curveslike.blogspot.tw/
"
84,"Key Responsibility:
1. 求職者開發及資料建立
Assist in database sourcing project; conduct mapping for organization structures of targeted companies.
2. 顧客連絡資料整理、建檔以及追蹤
Assist in organization and preparation of documents or reports; study target industry.
3. 協助業務人員處理銷售業務相關之公司內部行政作業
Provide administrative support in projects.
4. 主管交辦事宜或部門後勤支援
Fulfill tasks set out by supervisors.

Key Requirement:
-Good communication and interpersonal skills
-Good command of the English language
-Proficiency in Microsoft Office
-Strong interest in sales
-Ability to multitask
-Business oriented
"
85,"\\強力徵求// 緯大夢想穎領前行
實習期間：07/07-08/27

Subject of training
Create online courses.

Main Task

1. Update training material for new hires.
2. On-site class support.


實習亮點
1. 探索未來職涯發展，學習寶貴的職場與人生經驗
2. 有專屬Mentor，可快速熟悉部門運作模式，深入學習專業知識。
3. 參與公司內部專案，可全面吸收實務工作經驗，與跨領域的優秀人才合作，獲得職涯軟實力。

實習生福利
1. 與正職同仁享有相同福利
2. 提供完整教育訓練課程培訓
3. 參加公司內部舉辦各式活動
4. 實習結束轉正職可接續年資

面試流程
學生申請實習時間：Now-June
面試甄選時間：May-June
預計報到時間：July
註．面試將分為兩階段，通過第一輪單位主管面試者，將進行第二輪的團體簡報。

※需視疫情狀況調整是否舉辦
"
86,"Purpose of your role
The position will work closely with HR team for the range of HR policies and practices, employee wellbeing, Diversity and Inclusion, training promotion and recruitment logistics. 

Key Responsibilities
	1. Support the regulation and company policy requirement implementation 
	2. Support Employee wellbeing projects such as D&I research and implementation, and employee opinion survey analysis and presentation
	3. Support recruitment activates and employee experience program throughout different career life stage.
	4. Company e-learning promotion and training activities support. 
	5. Other adhoc projects such as Job description and HR homepage annual review.


"
87,"1.協助部門進行人才招募(電話及徵才平台邀約面談)。
2.協助人事專員處理新人報到、面談紀錄與統計相關作業。
3.主管交辦工作。

工作時間可於面試時討論。"
88,"1. 以各專項運動專業知識、技術、指導，協助產品功能之概念發想。
2. 協助驗證功能之流程與可行性。
3. 運動專業涵蓋但不限於：健身、重量訓練、瑜珈、有氧、舞蹈、拳擊、格鬥、球類、極限運動。

＊＊應徵前煩請深入瞭解 Trainge，若您認可 Trainge 的理念與模式，歡迎加入我們！
➤ 官方網站 https://trainge.info/104w


【產品介紹】

Trainge - 全台最大運動平台

免綁約、免月租費、免費使用所有功能
Train & Change 打破運動黑箱，主宰揮汗自由！

找課程、找教練、找場地
在Trainge彈指間找到想要的一切
讓你輕鬆成為時間管理大師


教練、工作室都適用的好工具
運動場地 出租 / 租賃，一支手機免費完成！

* 課程管理
* 會員管理
* 財務管理 
* 實名出入場管理（即時現場人數）
* 電子發票自動開立

免費使用所有功能
* 免系統建置費
* 免上架費
* 免月租費

➤ 立即下載 https://trainge.info/download/104w/"
89,"【人力資源類】2021年中華汽車暑期實習開跑囉~
預計5月安排面試，歡迎盡早投遞履歷。
實習期間為7/1~8/31 08:00~17:00週一到週五
1.協助人才盤點潛力評估指標量表優化、評測結果整理
2.協助人力資源關鍵指標數據統計整理
3.用人費用資料整理統計"
90,"Amaze Yourself !! 歡迎加入全球第一女性健身品牌!!
Curves (可爾姿)讓所有女性，由內而外散發自信健康的美麗光彩。

這裡是全球最大連鎖健身第一品牌，也是台灣分店最多的運動中心。我們不是傳統的健身中心，而是一個能讓妳由內而外散發自信健康美麗光彩的絕佳機會。 

主要工作是：
運動指導：提供會員專業的健身客製化諮詢服務，並指導正確的運動器材操作。
運動支持：給予會員正向的運動建議和關心，協助會員一步步達成目標。 
活動與宣傳：規劃趣味活動顛覆一般女性對健身的印象，與常態的宣傳活動進行會員開發(發傳單、訓練課程推廣)。

Curves教練是個非常有趣、廣泛兼具挑戰性的工作，歡迎熱情活潑、喜愛運動、想要充實自己豐富人生並勇於挑戰自我的夥伴一起加入我們喔！

【專屬福利】 

一、安心保障 
✔週日與國定假日固定休館，週六排休(週六營業3小時)。 
✔保障底薪: 試用期保障底薪。 
✔免費項目: 免費瘦身運動 

二、安心發展 
✔無須經驗: 從0開始，提供完整培訓課程。 
✔免費訓練: 完整專業課程，協助考取證照，無強迫付費訓練與課程。 
✔職涯規劃: 多樣性選擇培訓，如教練、督導、講師、店主管。 

新竹民生店營業時間：
(一).(三).(五) 11:00～13:00 15:00～21:00
(二).(四) 16:00～21:00
(六) 10:00～13:00
週日/國定假日公休"
91,"Amaze Yourself !! 歡迎加入全球第一女性健身品牌!!
Curves (可爾姿)讓所有女性，由內而外散發自信健康的美麗光彩。

【有意義的工作】
1.運動指導：提供健身諮詢服務，正確指導器材操作。
2,運動支持：給予會員正向的運動建議和關心，協助會員一步步達成目標。
3.活動宣傳：發揮創意想像來設計活動，使運動變得有趣又好玩, 宣傳活動開發會員。

Curves教練是個領域廣泛並有挑戰的工作，在公司的各類研習，還有職涯規劃，幫助大家提升能力，學習於運動支持、活動企劃、品牌宣傳、行政管理...等多元領域！不論有無運動相關工作經驗，本公司皆會重新進行在職訓練與運動專業相關的培訓。

【專屬福利】
一、安心保障
✔週日與國定假日固定休館，週六排休(週六營業3小時)。
✔試用期保障底薪。
✔免費瘦身運動

二、安心發展
✔無須經驗，從0開始，提供完整培訓課程。
✔完整專業免費課程，協助考取證照，無強迫付費訓練與課程。
✔完善職涯規劃，多樣性選擇培訓，如教練、督導、講師、店主管。

三、特別福利
✔生日禮品
✔國內外員工旅遊。
✔團隊業績獎金

歡迎熱情活潑、喜愛運動、想要充實自己豐富人生並勇於挑戰自我的夥伴。
竭誠歡迎妳~加入我們的行列!

桃園藝文店工作時間：
星期一至五：10:30-21:00   (1.5小時休息時間)
星期六:  10:00~13:00    (1個月平均排班2個週六，並可當月擇日補休)
週日/國定假日公休

喜歡與人接觸的服務業，期待工作時數可以正常合理，希望假日可以跟家人朋友相處，Curves是妳的好選擇。

我們是全球最大連鎖健身第一品牌，也是台灣分店最多的運動中心。有別於傳統大型健身中心，是專為女性打造的器材與健身計劃，是讓女性能夠安心、健康、愉快的運動和工作環境。

上網了解更多訊息
台灣官網 http://www.curves.com.tw/
桃園藝文粉絲專頁 https://www.facebook.com/curves30taoyuan/
"
92,"1.協助勞雇雙方溝通
2.電話協助勞雇雙方溝通
3.協助移工交工
4.精通印尼文

工作地點以基隆 台北 新北為主 (希望能找長期配合者)

"
93,"Amaze Yourself !! 歡迎加入全球第一女性健身品牌!!
Curves (可爾姿)讓所有女性，由內而外散發自信健康的美麗光彩。

【有意義的工作】
1.運動指導：提供健身諮詢服務，正確指導器材操作。
2,運動支持：給予會員正向的運動建議和關心，協助會員一步步達成目標。
3.活動宣傳：發揮創意想像來設計活動，使運動變得有趣又好玩, 宣傳活動開發會員。

Curves教練是個非常有趣、廣泛兼具挑戰性的工作，在公司的各類研習，還有職涯規劃，幫助大家提升能力，學習於運動支持、活動企劃、品牌宣傳、行政管理...等多元領域！不論有無運動相關工作經驗，本公司皆會重新進行在職訓練與運動專業相關的培訓。

歡迎熱情活潑、喜愛運動、想要充實自己豐富人生並勇於挑戰自我的夥伴。
竭誠歡迎妳~加入我們的行列!

三重忠孝店兼職夥伴工作時間(可彈性排班)：
星期一至五：15:00~21:00
星期六：10:00~13:00
週日/例假日公休、見紅就休

喜歡與人接觸的服務業，期待工作時數可以正常合理，希望假日可以跟家人朋友相處，Curves是妳的好選擇。

我們是全球最大連鎖健身第一品牌，也是台灣分店最多的運動中心。有別於傳統大型健身中心，是專為女性打造的器材與健身計劃，是讓女性能夠安心、健康、愉快的運動和工作環境。
"
