"index","工作內容"
65,"我們大學部的兼任助理三月份轉成全職／專任研究員，我們要再找一位儲備研究員／兼任研究助理。主要的工作會與六月份要擴編為20席的電話訪問調查研究中心有關，包括閱讀與寫作（文獻回顧和研究報告）、督導電話調查、資料分析、行政庶務和聯絡媒體公關。

我們兩位專任研究員／專任研究助理（臺科大財金英語雙修和臺大經濟系）的薪水都超過新台幣四萬元，一位工作了一年半，另一位一個半月，和科技部計畫的研究助理相比，高出很多。不相信你打聽看看，而且你可以去查查看勞健保給付級距。更別說你從我們這兒「畢業」之後的出路，負責人李瑞中博士之前是教育部人文社會科學跨國人才培育計畫的主持人，持續送優秀青年（從高中到研究所）出國，他帶過的學生遍佈世界頂尖大學（哈佛、普林斯頓、芝加哥、西北、康乃爾、Johns Hopkins...等）與知名企業（包含臉書、Google、蝦皮、波士頓藥廠、Nvidia）與各大學助理教授（臺大、師大、史丹佛大學）。

不過你如果喜歡國內的環境，想要跟著公司一起成長（等久一點再外派），也很歡迎你。

你需要修過至少一個學期大學部的統計課，要腦筋清楚，要有自信，要有企圖心，要知道「世界上最可怕的是比你聰明的人比你努力」。你的英文現在不好沒關係，進來之後一定會變好，其他都不重要。對了，如果你不喜歡閱讀，你的人生發展有限，也不用來申請。

一項也許會讓你皺眉頭的任務是擔任電話訪問的督導，目前規劃是每週要輪班一到兩次，和另外兩位全職研究員以及一位儲備督導協調確切日期，需要輪班的時間包含每日（週間與週末）晚間5:30-10:00和週末假日下午12:30-5:00。

以下是我們招募研究員的廣告，不過我們目前已經有兩位專任研究員，暫時不會再補人。而且我們喜歡長期培養人才，不稀罕別人教的，你要變強，就應該從讀書時代就來歷練：

＊＊＊＊＊＊＊＊＊＊

我們要聘人才，不要找奴才。我們要培養未來的領導人，有企圖心，對自己有期許，到我們這兒待兩三年，讓你脫胎換骨。只想安安份份過十年、二十年的，可以跳出去了，這份工作不適合你。

這份工作最適合有志出國念書（不限領域）的青年朋友，英語聽說讀寫（特別是讀寫）的能力是基本要求。匡衡智庫創辦人（也是大飽教授留學講堂負責人）李瑞中博士過去的學生與助理遍佈美國與歐洲最頂尖的大學與研究所念書，大多數留在美國生活工作。

這份工作最主要的任務是從事政策分析與社會科學相關研究，協助逐步建立起匡衡智庫需要的各個部門的行政事務，目前第一要務是調查研究中心（含不同媒介並涵蓋國內外）。【這是前年的廣告，目前我們的調查研究中心已經建置滿一年，下個月將擴張為21席。】

匡衡智庫的研究團隊目前有三到五位博士級資深研究員或國內外兼任顧問，另外有兼任研究助理（大學部或研究所學生），正在進行中的計畫與性別議題有關，但我們團隊的專長很廣，涵括經濟學、人口學、公共衛生、環境科學、教育學、心理學、資料科學......等，且兼具質化量化方法取向。但我們對於這個職務的期待是來學習，你在哪裡受過的訓練大概都不會有你在我們這裡的訓練好，沒有上過統計課都別擔心，但希望你肯學，你會變強，至少有進入頂尖學府社會科學博士班那麼強。科系主修不拘，理工科尤佳，特別是愛讀課外書的理工科很快就追上相關科系畢業的；文組生不要氣餒，年輕就是本錢，大飽教授帶過的高中人社班資優生高比例轉理工科，甚至直接念資訊電腦賺大錢。

對於行政業務的期待是具備自信，能夠獨立自主解決問題，瞭解輕重緩急，懂得規劃，動腦筋，勤勞但不要傻傻埋頭苦幹，指揮你的老闆，動敵機先，而不要被動應付危機。

多工和時間管理是現代人才必備的能力，同時會有不只一項計畫進行，壓力山大，我們的信念是沒有壓力的人生不是值得過的人生。但你如果學不到東西，算我們對不起你！甘於平凡的人不要來，你不會適應我們的文化。我們這裡學歷最差的有一個臺大學歷，但我們完全不在意學歷，臺大也沒什麼了不起，我們有本事把不是從小第一志願的青年帶到比臺大畢業的更強。臺大算什麼？如果你有這種氣魄，歡迎你來申請。

匡衡智庫運作是翻版美國智庫蘭德集團，但改得更人性化一點，我們原本登記打算資本額放零元，但保守的中華民國政府不准。不過我們要傳達的是在這裡有革命性的思維，有平等而靈活的管理風格（如果那叫做「管理」的話），有潛力的年輕人會有很大發揮與成長的空間。我們過去帶過的學生與助理三不五時就越級打怪，想要的話，你也行！

以下是104提供的模板當中，我們挑選改寫大致可能會需要這個位置的人做的具體工作，供您參考。

1. 協助負責人進行公司內部管理稽核事項（如：整合標準化工作流程、規劃及推動各項管理規章及制度、督導工讀生），與協助公司經營策略分析、整合規劃、推動與執行。

2. 管控各專案進度、品質、預算與成本，確保各專案符合時程規劃，協助專案的規劃、執行與追蹤檢討，進行跨不同計畫團隊之溝通協調，以利專案之執行。

3. 協助申請與執行研究計畫，負責部分報帳、經費申請、物品建檔等行政工作，協助或學習資料收集和資料分析，編輯、撰寫計畫報告書。

4. 大量閱讀並摘要中英文（英文比例會相當高）的學術論文、政策報告、專書等文獻。

我們不拘形式，有意加入我們團隊的朋友，請寄給我們任何你認為對我們評估申請者與該職缺配適度的資料／材料。以下是英文版徵才啟事，如果你可以用全英文溝通，絕對加分，我們的目標是根留臺灣，放眼國際，希望在不久的將來到美國成立據點。
"
66,"1.負責擺盤、送餐及聯繫內外場之工作。
2.負責接待顧客、倒水、點餐等工作。
3.於顧客用餐完畢後，負責收拾碗盤與清理環境。
4.進行簡易餐飲之料理。
5.負責結帳、收銀之工作。"
67,"內場：
1. 負責洗、剝、削、切各種食材，以完成烹飪的前置工作。
2. 協助廚師測量食材的容量與重量。
3. 依照客人的點單，準備不同菜色所需要的食材。
4. 於出菜時負責菜餚擺盤或調整份量之工作。
5. 將洗好的餐盤收到儲藏櫃內，並在即將使用前預先加熱。
6. 負責前台與後台之訊息傳遞，隨時回報後台的出菜進度給餐廳經理。
7. 負責清理工作環境、設備及餐具。

外場：
1. 負責跑單、擺盤、送餐及聯繫內外場之工作。
2. 負責客人帶位、倒水、點餐等工作。
3. 於客人用餐完畢後，負責收拾碗盤與清理環境。
4. 進行簡易餐飲之料理，如：烤土司或調配飲料等。
5. 負責結帳、收銀之工作。
6. 負責全店的打掃與清理，時而進行環境布置。
"
68,"燒肉中山-台中店(五月份強勢登場)
2021年限定｜時薪超過200的工作機會
這不是一份「短期兼職人員職務」而是一「熱情專業且自信的專業人員職務」。

『以肉之名，歃血為盟』
我們追求卓越，最高品格要求，講求團隊核心血統。

如果你決定加入我們：
你即將面對的是非常嚴格的工作標準、很多的專業課程、筆試術科考核，這並不是一個人人可勝任的「餐廳服務生」職務。我們重視團隊人員的道德品格與熱情、遠勝過任何的學歷、工作經驗，如果你對此工作機會仍感興趣、請詳細閱讀以下我們對於此工作的說明。

『中山家家訓』

(一)我們重視品格、團隊精神、甚於經歷、工作經驗
(二)我們非常敬業、並期許自己成為此行業的專家
(三)我們沒有死板的SOP，只有追求卓越的熱情，及將心比心
(四)我們不認同主管空降，期許人員自己培訓、從基層做起
(五)我們不認同過份要求的奧客文化，服務及專業是有價值的

若對以下幾點有疑慮者，請勿投遞此職務履歷。

(一)覺得端端盤子而已，還要上專業課程、考試很討厭者
(二)怕下班時間較晚回家危險、家人會擔心者
(三)有搞小團體嗜好、工作凡事抱怨者
(四)認為餐飲業不過是一般人人皆可勝任的服務生者
(五)心靈脆弱容易受傷、沒辦法接受嚴格要求者

------------------------------------------------------------------------------------------
一：薪資說明

(一)試用起薪：170~190元/時
(二)全勤加給：
排班時數超過100小時+出勤無異常-當月薪資+1000元
排班時數超過150小時+出勤無異常-當月薪資+2000元

(三)出勤異常：未參加班前會議、未配合排班、遲到、請假未找代班

二、上班時間

以下時間為暫定規劃：

//平日-3~5小時：排班時段1700-2300 間
//假日-6~8小時：排班時段1100-2300 間

三、課程訓練及會議

訓練時數 4小時/月
全體會議 1次/月

註：「會議及課程」均為正式上班時間，未出席即為出勤異常，無法接受者，請勿投遞履歷。


四、工作內容及崗位營運概要

機動-餐點收送、餐點品項說明、相關器具清潔
控菜-出餐節奏管控、出單品項管控站區、簡易餐點製作
吧檯-飲品、甜品製作收送、杯具清潔
櫃台-接待、帶位、訂位安排、收銀
站區-桌邊服務、食材燒烤、客戶關係維護

五、升遷及未來展望
本公司無任何「空降主管職務」，所有主管職均需從基層人員做起，我們提供的是培訓具有高度管理能力、及專業餐飲業從業人員之品德及專業之訓練，並且升遷之職務目前均為空缺，歡迎有勇氣承擔更多的年輕人挑戰之。

六、貼心提醒
1.本職務非輕鬆、簡單之工作
2.營業時段、上班時段全面禁煙，有菸癮者請慎選之
3.請於面試前，詳細閱讀以上所有之工作內容資訊
4.本職務平均年錄取率約7.3%，請於履歷投遞時、盡可能介紹自己，以提高面試機會。
5.本公司正派經營，面試過程絕對安全，謝絕自備保鑣(如：爸媽、爺爺奶奶、男女朋友、閨蜜等等)。
6.台中店預計五月強勢登場，報到日將會在四月中到五月，可接受者再投履歷。


"
69,"歡迎喜愛孩子的你加入我們，一起成為孩子生命中的貴人!在四季藝術的孩子們，非常需要借助你的愛與專才，一同守護與照顧她們在上下學時段的平安與快樂! 
1.門口導護
2.工作時段：16:20-19:00"
70,"2021年限定｜時薪超過200的工作機會

這不是一份「短期兼職人員職務」而是一「熱情專業且自信的專業人員職務」。

『以肉之名，歃血為盟』
我們追求卓越，最高品格要求，講求團隊核心血統。

如果你決定加入我們：
你即將面對的是非常嚴格的工作標準、很多的專業課程、筆試術科考核，這並不是一個人人可勝任的「餐廳服務生」職務。我們重視團隊人員的道德品格與熱情、遠勝過任何的學歷、工作經驗，如果你對此工作機會仍感興趣、請詳細閱讀以下我們對於此工作的說明。

『中山家家訓』

(一)我們重視品格、團隊精神、甚於經歷、工作經驗
(二)我們非常敬業、並期許自己成為此行業的專家
(三)我們沒有死板的SOP，只有追求卓越的熱情，及將心比心
(四)我們不認同主管空降，期許人員自己培訓、從基層做起
(五)我們不認同過份要求的奧客文化，服務及專業是有價值的

若對以下幾點有疑慮者，請勿投遞此職務履歷。

(一)覺得端端盤子而已，還要上專業課程、考試很討厭者
(二)怕下班時間較晚回家危險、家人會擔心者
(三)有搞小團體嗜好、工作凡事抱怨者
(四)認為餐飲業不過是一般人人皆可勝任的服務生者
(五)心靈脆弱容易受傷、沒辦法接受嚴格要求者

------------------------------------------------------------------------------------------
一：薪資說明

(一)試用起薪：170~190元/時
(二)全勤加給：
排班時數超過100小時+出勤無異常-當月薪資+1000元
排班時數超過150小時+出勤無異常-當月薪資+2000元

(三)出勤異常：未參加班前會議、未配合排班、遲到、請假未找代班

二、上班時間

以下時間為暫定規劃：

//平日-3~5小時：排班時段1700-2300 間
//假日-6~8小時：排班時段1100-2300 間

三、課程訓練及會議

訓練時數 4小時/月
全體會議 1次/月

註：「會議及課程」均為正式上班時間，未出席即為出勤異常，無法接受者，請勿投遞履歷。


四、工作內容及崗位營運概要

機動-餐點收送、餐點品項說明、相關器具清潔
控菜-出餐節奏管控、出單品項管控站區、簡易餐點製作
吧檯-飲品、甜品製作收送、杯具清潔
櫃台-接待、帶位、訂位安排、收銀
站區-桌邊服務、食材燒烤、客戶關係維護

五、升遷及未來展望
本公司無任何「空降主管職務」，所有主管職均需從基層人員做起，我們提供的是培訓具有高度管理能力、及專業餐飲業從業人員之品德及專業之訓練，並且升遷之職務目前均為空缺，歡迎有勇氣承擔更多的年輕人挑戰之。

六、貼心提醒
1.本職務非輕鬆、簡單之工作
2.營業時段、上班時段全面禁煙，有菸癮者請慎選之
3.請於面試前，詳細閱讀以上所有之工作內容資訊
4.本職務平均年錄取率約7.3%，請於履歷投遞時、盡可能介紹自己，以提高面試機會。
5.本公司正派經營，面試過程絕對安全，謝絕自備保鑣(如：爸媽、爺爺奶奶、男女朋友、閨蜜等等)。



"
71,"1.負責介紹及銷售門市3C商品 
2.提供顧客之接待與需求服務 
3.負責商品銷售管理及庫存調整 
4.維持店內週遭之整潔 
5.手機貼膜之服務 
6.手機及通訊門號銷售服務 

11:50-21:00 
週五週六週日 可分段排班
短期勿試

台南 文賢店 東平路 育德店 崇善店 健康店 歸仁店 需配合輪調"
72,"我們提供包含核保、理賠、客戶與保戶服務、行銷企劃、資訊軟體與通路服務體驗等實習類別，
主要依照您的個人職涯規劃與發展，給與分配不同實習單位。

實習條件：
大三以上，可實習一年以上者，不接受短期實習。
可接受夜間部在學生申請。

實習期間：週一至週五，每週5天。

實習地點：
1. 台北總公司-台北市大安區仁愛路４段1號
2. 台中分公司-台中市北區民權路222號
3. 高雄分公司-高雄市新興區七賢一路302號1樓
可再額外依照實習學生所在地，互相協調實習分公司。

實習津貼：
提供月薪24000元/月

面談請一併提供學校實習計畫，以利後續錄取後與學校簽約。
實習期間表現良好且績效評核通過後，畢業後可望轉正職。
請務必提供自傳與在校成績單，若未檢附者，將不予安排面談。"
73,"只要你是~
個性活潑、面帶微笑有禮貌、主動積極
只要你有興趣想多賺薪資以外的獎金，熱愛我們的品牌跟門市，我們有完整的教育訓練、福利、目標獎金、晉升制度(兼職/正職/儲備幹部/店長/督導/副理/經理)，依考核調薪或發放績效獎金，歡迎優秀的您與公司一同成長。
1.顧客服務：商品諮詢介紹、查詢庫存調貨、收銀結帳包裝等。
2.商品管理：進貨補貨、商品排面整理、倉儲管理、商品組裝、商品盤點等。
3.門市形象維護：門市清潔、陳列佈置等。
4.協助總部或主管交辦相關店務工作、銷售及服務工作等。
工作時段
本職缺為長期兼職，
需求時段：早、晚班 (09:30-18:30間) 需可長期配合輪班。
假日需可配合排班，請於自傳內填寫可配合排班的時間(例週一至週日,幾點至幾點)
PS：履歷投遞請將資料填寫完整，包括自傳、照片。"
74,"行政助理
倉管、排版美編
單據整理及統計 "
75,"1.顧客服務
2.櫃檯收銀結帳事務
3.飲品調製
4.茶菓製作
5.外送飲品
6.主管交辦事項"
76,"*無經驗可，願接受全新培訓，思路清晰。
1.配合門市開店閉店流程
2.櫃台服務與收銀
3.學習與執行飲品調製/備料、Pos操作 
4.維護店務及環境清潔，提升門市形象 
5.配合店內提供外送服務 
6.展現品牌形象的熱情及專業服務
7.對餐飲服務工作有熱忱，具備高度親和力
8.個性積極主動、有責任感、適應力強、抗壓性佳
9.上班時間彈性
10.其他主管交辦事項。 
"
77,"櫃台餐點介紹收銀 
外場客席碗筷清潔 
內場廚房餐點製作 
店舖整體環境維護"
78,"<關於一風堂> 
源自日本九州福岡拉麵之都「博多」的一風堂，由享譽國際的神級拉麵大王「河原成美」(Shigemi Kawahara)創辦，至今於日本分店超過70家。並擴展至國際大都會包括紐約、新加坡、雪梨、巴黎、香港和上海，13個國家設有據點，全球超過200家分店。 
創辦人「河原成美」多年來雄聚人氣拉麵店榜首，在1995年至1998年間，TV Tokyo製作的「TV Champion - 拉麵職人選手權」中，連續贏得三屆冠軍。 「河原成美」於2005年榮獲「拉麵王」的美譽，並於拉麵名人堂中獲得殿堂級席位。 

一風堂秉承「堅守傳統、持續創新」的宗旨，使用堅持熬煮12小時以上的豚骨湯、自家製麵、叉燒搭配正宗日本傳統的烹調方法，亦以親切殷勤的服務見稱，並融合獨特的餐廳裝潢概念及舒適的環境，為世界各地的顧客提供正宗的拉麵、及最優質餐飲體驗。 

《工作內容 》:
1. 提供客人放鬆、親切的用餐環境。
2. 主動關心客人並給予適切的服務。
3. 遵照流程，餐點銷售、製作。
4. 保持店鋪亮晶晶的環境整潔。

《上班時間》：
早班：08:00-16:00 (依照店鋪營業時間調整)
中班：12:00-20:00 (依照店鋪營業時間調整)
晚班：15:00-23:00 (依照店鋪營業時間調整)

《薪資制度》：
( 時薪最高220元!! )
1. 時薪：165元起(含全勤津貼5元)
2. 時薪加給：
當月工作時數滿120小時以上(含)，當月時薪+5元
當月工作時數滿140小時以上(含)，當月時薪+10元
3. 工作技能考核：
通過工作站考核，時薪將有調整幅度!!

《需求條件》：
1.排班方式面議
2.喜愛有活力的日式拉麵文化
3.樂於團隊合作，並肩奮鬥的成就感
4.在乎細節不馬虎
5.積極正向且具有速度感
6.有餐飲相關經驗者加分

《福利制度》：
1.排班制
2.享有勞、健保，意外保險
3.美味的員工餐、不定期部門(店鋪)聚餐
4.旗下餐廳用餐，員工優惠最低6折，親友眷屬優惠最低7折
5.可參加公司福委會不定期舉辦的活動:特約廠商優惠、春酒/尾牙、員工旅遊等
6.年終獎金、MVP獎金、介紹人獎金、福委會津貼(獎學金、結婚、生育、住院、喪事)
7.每年一次免費健檢
8.完善的教育體制與福利制度"
79,"1. 協助帳務及稅務處理庶務工作. 
2. 一般行政蔗務，協助處理主管交辦事項.
3. 具備細心/耐心/積極主動/負責任之態度
工作時間為每週2天~5天，可以彈性安排，例如每週2天或每週4天等。

# 因工作內容考量，具備下列條件之一者為佳 :
1. 有相關科系背景(管理或商學院)
2. 有相關工作經驗者(財務會計相關工作)"
80,"1.餐飲服務 : 餐前準備作業，顧客用餐時親切招呼。
2.餐廳現場服務及場地整理。
3.負責備餐、擺盤、送餐及聯繫內外場之工作。"
81,"1.負責跑單、擺盤、送餐及聯繫內外場之工作。
2.負責客人帶位、倒水、點餐等工作。
3.於客人用餐完畢後，負責收拾碗盤與清理環境。
4.進行簡易餐飲之料理，如：烤土司或調配飲料等。
5.負責結帳、收銀之工作。"
82,"比起餐廳，我們更像是，能讓顧客獲得短暫休憩的客棧°
悠悠地微光下，伴著湖光山色，整點的水舞表演點綴，配著十二月經典的家常料理，享受這從容優雅的慢活°
如果，你有可愛又靦腆的笑容；
如果，你能溫暖地為顧客遞上一杯水；
如果，你也為滿溢的粥香而感動著°
歡迎加入十二月麗寶店，讓我們一起並肩同行°
Lihpao 12 Moon,We need you."
83,"比起餐廳，我們更像是，能讓顧客獲得短暫休憩的客棧°
悠悠地微光下，伴著湖光山色，整點的水舞表演點綴，
配著十二月經典的家常料理，享受這從容優雅的慢活°
如果，你有可愛又靦腆的笑容；
如果，你能溫暖地為顧客遞上一杯水；
如果，你也為滿溢的粥香而感動著°
歡迎加入十二月麗寶店，讓我們一起並肩同行°"
84,"1.負責一般文書資料處理、照片美編及歸檔工作。
2.熟悉網路行銷管理 (Facebook、Line等)，具備話題創造能力，擅長網路文字表達與溝通， 提升曝光率及點閱率等行銷操作
3.薪資為基本薪的1/2薪（因本工作只需正常班的1/2時間   每日工作時數：四小時~八小時，正職或兼差都可，上午八點半～十二點半，或八點半~五點半，意者面洽。
4.周休二日。
5.上下班需確實打卡。"
85,"1.防疫旅館標準作業流程
2.客房服務送餐及備品
4.公共區域清潔消毒作業
5.主管交辦事項
6.負責訂房.排房.進房.退房作業
7.須輪值早.晚.大夜班。
8.具飯店客務接待工作經驗佳
"
86,"<關於一風堂> 
源自日本九州福岡拉麵之都「博多」的一風堂，由享譽國際的神級拉麵大王「河原成美」(Shigemi Kawahara)創辦，至今於日本分店超過70家。並擴展至國際大都會包括紐約、新加坡、雪梨、巴黎、香港和上海，13個國家設有據點，全球超過200家分店。 
創辦人「河原成美」多年來雄聚人氣拉麵店榜首，在1995年至1998年間，TV Tokyo製作的「TV Champion - 拉麵職人選手權」中，連續贏得三屆冠軍。 「河原成美」於2005年榮獲「拉麵王」的美譽，並於拉麵名人堂中獲得殿堂級席位。 

一風堂秉承「堅守傳統、持續創新」的宗旨，使用堅持熬煮12小時以上的豚骨湯、自家製麵、叉燒搭配正宗日本傳統的烹調方法，亦以親切殷勤的服務見稱，並融合獨特的餐廳裝潢概念及舒適的環境，為世界各地的顧客提供正宗的拉麵、及最優質餐飲體驗。 

《工作內容 》:
1. 提供客人放鬆、親切的用餐環境。
2. 主動關心客人並給予適切的服務。
3. 遵照流程，餐點銷售、製作。
4. 保持店鋪亮晶晶的環境整潔。

《上班時間》：
早班：08:00-16:00 (依照店鋪營業時間調整)
中班：12:00-20:00 (依照店鋪營業時間調整)
晚班：15:00-23:00 (依照店鋪營業時間調整)

《薪資制度》：
( 時薪最高220元!! )
1. 時薪：165元起(含全勤津貼5元)
2. 時薪加給：
當月工作時數滿120小時以上(含)，當月時薪+5元
當月工作時數滿140小時以上(含)，當月時薪+10元
3. 工作技能考核：
通過工作站考核，時薪將有調整幅度!!

《需求條件》：
1.排班方式面議
2.喜愛有活力的日式拉麵文化
3.樂於團隊合作，並肩奮鬥的成就感
4.在乎細節不馬虎
5.積極正向且具有速度感
6.有餐飲相關經驗者加分

《福利制度》：
1.排班制
2.享有勞、健保，意外保險
3.美味的員工餐、不定期部門(店鋪)聚餐
4.旗下餐廳用餐，員工優惠最低6折，親友眷屬優惠最低7折
5.可參加公司福委會不定期舉辦的活動:特約廠商優惠、春酒/尾牙、員工旅遊等
6.年終獎金、MVP獎金、介紹人獎金、福委會津貼(獎學金、結婚、生育、住院、喪事)
7.每年一次免費健檢
8.完善的教育體制與福利制度"
87,"協助正職人員以下事項： 
1.介紹及銷售門市商品。 
2.提供顧客之接待與需求服務（電話諮詢、調貨、修改、包裝處理）。 
3.商品包裝、陳列及促銷工作。 
4.維持店櫃週遭之整潔。 
5.喜愛精品者尤佳。"
88,"($160~$180元)
1. 負責一般文書資料, 行政事項處理
2. 主管交辦事項
3. 熟電腦文書作業操作佳"
89,"【工作內容】 
1.門市/專櫃內提供客戶商品介紹及銷售與服務。
2.協助門市形象佈置、產品陳列、庫存管理。
3.客戶感受維護。
4.協助推動業績目標達成及相關行政作業。

【排班規定】 
1.排班制，視各門市營業時間而略有不同，請確認可配合10:00~22:30間彈性排班。
2.PT每個月至少給班15天(含假日6天)，實際排班天數會依人力需求做彈性調整，平日最晚到班時間為18:00。
3.需配合假日與國定假日之排班。
4.需支援其他門市。
5.工作地點:台北各門市。

【福利】 
1.熟悉門市結帳及開閉店流程，經店長覆核提報後即調整時薪。
2.考核通過調薪，最高可調至170元/時 。
3.個人月目標達標獎金：達成15萬以上 /獎金依個績抽0.5% 達成30萬以上 抽0.7%
4.國外/國內員工旅遊按比例補助。

【工作性質】
1.頻繁與顧客及門市夥伴互動 。
2.須長時間走動及久站 。
(請評估是否能適應上述工作性質)"
90,"1.負責介紹及銷售門市3C商品 
2.提供顧客之接待與需求服務 
3.負責商品銷售管理及庫存調整 
4.維持店內週遭之整潔 
5.手機貼膜之服務 
6.手機及通訊門號銷售服務 

11:50-21:00 
週五週六週日 可分段排班
短期勿試

台中 逢甲店 一中店 需配合輪調"
