"index","接受身份","工作經歷","學歷要求","科系要求","語文條件","擅長工具","工作技能"
181,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、原住民 、二度就業、中壯齡 、中高齡 、學生實習"," 不拘 "," 不拘 "," 室內藝術相關、其他建築及都市規劃學類、木工相關 "," 英文 -- 聽 /不會、說 /不會、讀 /略懂、寫 /不會  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  台語 -- 中等 贊助提升語文能力","3ds Max、AutoCAD、AutoCad 3D、Sketch up","文件收發與檔案管理、文書處理╱排版能力、行政事務處理、電話接聽與人員接待事項、文件或資料輸入建檔處理、文件檔案資料處理、轉換及整合工作、室內設計規劃、室內設計施工圖繪製"
182,"上班族、應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 高中以上 "," 資訊工程相關、資訊管理相關 "," 不拘 ","AJAX、PHP、Visual Studio、DHTML、CSS","軟體程式設計、結構化程式設計、網路程式設計、資料庫程式設計、撰寫硬體語言程式"
183,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 2年以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
184,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
185,"上班族、應屆畢業生、日間就讀中、學生實習"," 不拘 "," 高中、專科、大學、碩士 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
186,"上班族、應屆畢業生、夜間就讀中、原住民 、學生實習"," 不拘 "," 高中以上 "," 機械工程相關、工業設計相關 "," 英文 -- 聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂 贊助提升英文能力","PTC Creo Elements/Direct、AutoCAD、AutoCad 3D、Pro/E、SolidWorks、Inventor","機械相關圖表繪製、電腦輔助設計軟體操作、繪製電腦相關配圖、繪製2D／3D模具設計圖"
187,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
188,"上班族、應屆畢業生、日間就讀中、夜間就讀中、中壯齡 、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 ","Adobe Photoshop、Illustrator","視覺設計相關知識、電腦排版設計、電腦繪圖軟體操作、廣告設計概念、網頁軟體操作"
189,"上班族、應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 高中以上 "," 機械工程相關、工業設計相關 "," 不拘 ","AutoCAD、SolidWorks","繪圖工具與軟體操作"
190,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
191,"應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 專科、大學 "," 藝術學科類 "," 不拘 "," 不拘 ","視覺設計相關知識、電腦繪圖軟體操作"
192,"上班族、應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 1年以上 "," 專科以上 "," 藝術商業設計、美術學相關、其他藝術相關 "," 英文 -- 聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂 贊助提升英文能力","Mac OS、PowerPoint、Word、Adobe InDesign、Adobe Photoshop、Illustrator","網站企劃能力、廣告製作規劃與執行、廣告企劃案╱文案撰寫、各式封面設計、視覺設計相關知識、電腦繪圖軟體操作、廣告設計概念"
193,"上班族、應屆畢業生、夜間就讀中、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 ","After Effects、Premiere"," 不拘 "
194,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 專科以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
195,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 3年以上 "," 專科、大學、碩士 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
196,"應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、學生實習"," 1年以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
197,"上班族、應屆畢業生、夜間就讀中、學生實習"," 不拘 "," 專科、大學、碩士 "," 資訊管理相關、資訊工程相關 "," 中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 贊助提升語文能力","PHP、HTML、jQuery、FTP","網頁語法撰寫"
198,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
199,"上班族、應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 高中、專科、大學 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
200,"上班族、應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 高中、專科、大學 "," 不拘 "," 不拘 ","Adobe Photoshop、Illustrator"," 不拘 "
201,"日間就讀中、夜間就讀中、學生實習"," 不拘 "," 大學、碩士 "," 不拘 "," 不拘 ","Adobe Photoshop、Illustrator"," 不拘 "
202,"上班族、夜間就讀中、原住民 、學生實習"," 不拘 "," 不拘 "," 不拘 "," 英文 -- 聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂 贊助提升英文能力"," 不拘 "," 不拘 "
203,"上班族、應屆畢業生、日間就讀中、夜間就讀中、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
204,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 專科以上 "," 不拘 "," 韓文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等 ","After Effects、Premiere、Illustrator"," 不拘 "
205,"日間就讀中、夜間就讀中、學生實習"," 不拘 "," 大學 "," 大眾傳播學科類、藝術商業設計、其他藝術相關 "," 英文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等 贊助提升英文能力","Mac OS、Excel、PowerPoint、Word、Adobe Photoshop"," 不拘 "
206,"應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 專科以上 "," 不拘 "," 英文 -- 聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂 贊助提升英文能力","Excel、Word、中文打字50~75、英文打字50~75"," 不拘 "
207,"上班族、應屆畢業生、日間就讀中、夜間就讀中、外籍人士、原住民 、二度就業、更生人、學生實習歡迎肢體障礙(下肢)(輕度)的身心障礙人士 "," 2年以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 ","平面設計理論、色彩調配設計、視覺設計相關知識、廣告設計概念"
208,"應屆畢業生、夜間就讀中、原住民 、學生實習"," 不拘 "," 高中、專科、大學 "," 工程學科類、商業及管理學科類、工業技藝及機械學科類 "," 英文 -- 聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂 贊助提升英文能力","Excel、Outlook、PowerPoint、Word、Adobe InDesign、Adobe Photoshop、Illustrator、PhotoImpact","執行攝影作業、操作使用各式相機及週邊設備功能、電腦排版設計、電腦繪圖軟體操作、繪圖工具與軟體操作、多媒體企劃設計、多媒體影像處理、數位攝影技巧"
209,"應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 專科以上 "," 美術學相關 "," 英文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等 贊助提升英文能力"," 不拘 "," 不拘 "
210,"日間就讀中、夜間就讀中、學生實習"," 不拘 "," 大學以上 "," 資訊工程相關 "," 英文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等 贊助提升英文能力","C#、Java、Python"," 不拘 "
211,"應屆畢業生、日間就讀中、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
212,"應屆畢業生、學生實習"," 1年以上 "," 大學 "," 不拘 "," 不拘 ","HTML、Adobe Photoshop、Illustrator","多媒體影像處理、網頁軟體操作、網頁語法撰寫"
213,"應屆畢業生、日間就讀中、夜間就讀中、原住民 、學生實習"," 不拘 "," 專科、大學、碩士 "," 不拘 "," 不拘 ","After Effects、Premiere、Adobe Photoshop、Illustrator"," 不拘 "
214,"上班族、應屆畢業生、學生實習"," 2年以上 "," 高中以上 "," 藝術商業設計、工業設計相關、大眾傳播學相關 "," 不拘 "," 不拘 "," 不拘 "
215,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
216,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、二度就業、學生實習"," 3年以上 "," 高中以上 "," 不拘 "," 不拘 ","Adobe Photoshop、Illustrator","各式影片剪接後製作業、執行影片拍攝作業、操作使用各式相機及週邊設備功能、多媒體影像處理、數位攝影技巧"
217,"應屆畢業生、外籍人士、原住民 、學生實習"," 不拘 "," 專科、大學、碩士 "," 資訊工程相關 "," 不拘 ","JavaScript、jQuery、CSS、Node.js、D3.js","資料庫程式設計"
218,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
219,"上班族、應屆畢業生、日間就讀中、夜間就讀中、外籍人士、原住民 、二度就業、中高齡 、高齡 、學生實習"," 1年以上 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
220,"應屆畢業生、日間就讀中、學生實習"," 1年以上 "," 專科、大學、碩士 "," 工業設計相關、建築相關、藝術商業設計 "," 不拘 ","PowerPoint、Adobe Photoshop、Illustrator、Key Shot、AutoCAD","平面設計理論、視覺設計相關知識、電腦繪圖軟體操作"
221,"應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 不拘 "," 不拘 "," 泰文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 "," 不拘 ","文書處理╱排版能力、電話接聽與人員接待事項、行銷製作物規劃與執行、提案與簡報技巧、市場調查企劃與執行、市場調查資料分析與報告撰寫、廣告設計概念"
222,"應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 專科以上 "," 美術學相關 "," 英文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等 "," 不拘 "," 不拘 "
223,"應屆畢業生、夜間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 專科、大學 "," 不拘 "," 不拘 ","Excel、Word、Adobe Photoshop、Illustrator"," 不拘 "
224,"學生實習"," 不拘 "," 高中、專科、大學 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
225,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
226,"上班族、應屆畢業生、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 1年以上 "," 高中、專科、大學 "," 美術學相關、藝術商業設計、其他藝術相關 "," 英文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等 贊助提升英文能力","Adobe InDesign、Adobe Photoshop、Illustrator","設計印刷基本認知、平面設計理論、電腦排版設計"
227,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
228,"應屆畢業生、夜間就讀中、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 不拘 ","Adobe Photoshop"," 不拘 "
229,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 1年以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
230,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
231,"上班族、應屆畢業生、日間就讀中、夜間就讀中、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
232,"上班族、應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 大學、碩士 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
233,"應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 大學、碩士 "," 不拘 "," 不拘 ","HTML、CSS","使用者介面設計、網頁軟體操作"
234,"上班族、應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 大學、碩士 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
235,"學生實習"," 不拘 "," 高中以下、高中、專科、大學 "," 藝術商業設計、美術工藝相關 "," 不拘 ","Adobe InDesign、Adobe Photoshop、Illustrator","設計印刷基本認知、CIS企畫設計、各式封面設計、色彩調配設計、色彩應用繪製、素材辨識與處理、插畫表現技巧、視覺設計相關知識、電腦印前設計、電腦排版設計、電腦繪圖軟體操作、使用者介面設計、設計表現能力、電腦動畫設計"
236,"上班族、應屆畢業生、日間就讀中、二度就業、學生實習"," 不拘 "," 大學以上 "," 商業及管理學科類、大眾傳播學科類、藝術學科類 "," 英文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 贊助提升語文能力","Excel、PowerPoint、Word、After Effects、MAYA、Premiere、Adobe Photoshop、Illustrator","行銷製作物規劃與執行、品牌行銷管理、異業合作規劃與執行、網站企劃能力、網路活動規劃與執行、廣告製作規劃與執行、行銷策略擬定、顧客關係管理、社群媒體經營管理、廣告企劃案╱文案撰寫、廣告創意發想與提案、視覺設計相關知識、電腦繪圖軟體操作、繪圖工具與軟體操作、多媒體企劃設計、多媒體影像處理、網頁軟體操作、網頁語法撰寫"
237,"應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 專科、大學、碩士 "," 不拘 "," 不拘 ","Excel、Adobe Photoshop、Illustrator","多媒體影像處理"
238,"日間就讀中、夜間就讀中、外籍人士、原住民 、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
239,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、中壯齡 、中高齡 、高齡 、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 ","Adobe Photoshop","執行攝影作業、影像輸出作業、操作使用各式相機及週邊設備功能、多媒體影像處理、數位攝影技巧"
240,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 2年以上 "," 不拘 "," 不拘 "," 不拘 ","Premiere、Adobe Photoshop"," 不拘 "
241,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、學生實習"," 不拘 "," 高中、專科、大學 "," 美術學相關、藝術商業設計、美術工藝相關 "," 不拘 "," 不拘 "," 不拘 "
242,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
243,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
244,"上班族、應屆畢業生、夜間就讀中、研發替代役、學生實習"," 不拘 "," 高中、專科、大學 "," 美術學相關、藝術商業設計、美術工藝相關 "," 不拘 "," 不拘 "," 不拘 "
245,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
246,"上班族、應屆畢業生、日間就讀中、夜間就讀中、外籍人士、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
247,"上班族、應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 高中以上 "," 藝術商業設計、美術工藝相關、美術學相關 "," 不拘 ","Adobe Photoshop、Illustrator"," 不拘 "
248,"應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 專科、大學 "," 電機電子工程相關 "," 不拘 "," 不拘 "," 不拘 "
249,"應屆畢業生、日間就讀中、夜間就讀中、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 商業及管理學科類、大眾傳播學科類、藝術學科類 "," 英文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Outlook、PowerPoint、Word"," 不拘 "
250,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
251,"上班族、應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 不拘 ","OneNote、PowerPoint、Word、3ds Max、MAYA、Adobe Photoshop、Illustrator、PhotoImpact、Final Cut ProX"," 不拘 "
252,"上班族、應屆畢業生、日間就讀中、夜間就讀中、中壯齡 、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 ","Premiere","各式影片剪接後製作業、執行影片拍攝作業、多媒體影像處理、數位攝影技巧"
253,"學生實習"," 不拘 "," 專科、大學 "," 建築相關 "," 不拘 ","AutoCAD、Revit、Sketch up","建築圖識圖與繪圖"
254,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
255,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 高中、專科、大學 "," 不拘 "," 中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 "," 不拘 "," 不拘 "
256,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
257,"上班族、應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 不拘 ","OneNote、PowerPoint、Word、3ds Max、MAYA、Adobe Photoshop、Illustrator、PhotoImpact、Final Cut ProX"," 不拘 "
258,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
259,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
260,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
261,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、中壯齡 、中高齡 、高齡 、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
262,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
263,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
264,"日間就讀中、夜間就讀中、學生實習"," 不拘 "," 專科、大學、碩士 "," 不拘 "," 不拘 ","3ds Max、Adobe Photoshop、AutoCAD、Sketch up","室內設計規劃、室內設計施工圖繪製、施工圖與裝配圖繪製"
265,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
266,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
267,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
268,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 3年以上 "," 專科以上 "," 不拘 "," 不拘 "," 不拘 ","教導音樂演奏技巧、規劃與執行教學活動、設計規劃教材及教具、進行教學成果評量、擬訂教學計畫"
269,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
270,"上班族、應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 大學以上 "," 藝術學科類、商業及管理學科類、大眾傳播學科類 "," 不拘 ","OneNote、PowerPoint、Word、Adobe Photoshop、Illustrator、PhotoImpact、Final Cut ProX"," 不拘 "
271,"應屆畢業生、日間就讀中、夜間就讀中、外籍人士、學生實習"," 不拘 "," 專科、大學、碩士 "," 不拘 "," 不拘 ","Premiere、Adobe Photoshop、Illustrator","多媒體影像處理"
272,"上班族、應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 不拘 "," 不拘 "," 英文 -- 聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂 ","PowerPoint、Word"," 不拘 "
273,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 ","Adobe Photoshop、Illustrator"," 不拘 "
274,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 1年以上 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
275,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、學生實習"," 不拘 "," 專科、大學、碩士 "," 不拘 "," 英文 -- 聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂 贊助提升英文能力","Excel、Outlook、PowerPoint、Word"," 不拘 "
276,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
277,"學生實習"," 不拘 "," 高中以上 "," 不拘 "," 中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  英文 -- 聽 /精通、說 /中等、讀 /精通、寫 /中等 贊助提升語文能力","Mac OS、Windows 8、Excel、PowerPoint、Word、中文打字50~75、Adobe Photoshop、PhotoImpact","電腦圖示辨認、色彩應用繪製、多媒體影像處理"
278,"上班族、應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 高中、專科、大學 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
279,"上班族、應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
280,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
281,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、中壯齡 、中高齡 、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
282,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
283,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
284,"上班族、應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
285,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 3年以上 "," 專科以上 "," 不拘 "," 不拘 "," 不拘 ","教導音樂演奏技巧、規劃與執行教學活動、進行教學成果評量、擬訂教學計畫"
286,"上班族、應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 不拘 ","PowerPoint、Word、3ds Max、After Effects、MAYA、Adobe Photoshop、Illustrator、PhotoImpact、Final Cut ProX"," 不拘 "
287,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
288,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
289,"上班族、應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 高中、專科、大學 "," 不拘 "," 不拘 ","Adobe Photoshop、Illustrator"," 不拘 "
290,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 ","Adobe Photoshop","文書處理╱排版能力"
291,"上班族、應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 高中、專科、大學 "," 不拘 "," 英文 -- 聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂 ","Excel、Outlook、Word、中文打字20~50、英文打字20~50、Illustrator"," 不拘 "
292,"上班族、應屆畢業生、日間就讀中、夜間就讀中、二度就業、中壯齡 、中高齡 、高齡 、學生實習"," 不拘 "," 專科、大學、碩士 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
293,"上班族、應屆畢業生、日間就讀中、夜間就讀中、外籍人士、二度就業、學生實習"," 不拘 "," 專科、大學、碩士 "," 美術學相關、雕塑藝術相關、美術工藝相關 "," 英文 -- 聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂 贊助提升英文能力","Excel、Word、Adobe InDesign、Adobe Photoshop、Illustrator","色彩調配設計、視覺設計相關知識、電腦排版設計、電腦繪圖軟體操作"
294,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
295,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、中壯齡 、中高齡 、高齡 、學生實習"," 不拘 "," 高中以下、高中、專科、大學、碩士 "," 不拘 "," 不拘 "," 不拘 ","服裝樣式排版與裁剪、各式男裝／女裝之開版及打樣"
296,"上班族、應屆畢業生、學生實習"," 不拘 "," 專科以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
297,"上班族、應屆畢業生、日間就讀中、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
298,"上班族、應屆畢業生、夜間就讀中、學生實習"," 2年以上 "," 專科以上 "," 藝術學科類 "," 不拘 ","Adobe InDesign、Adobe Photoshop、Illustrator","色彩調配設計、色彩應用繪製、視覺設計相關知識、電腦繪圖軟體操作、繪圖工具與軟體操作"
299,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 1年以上 "," 大學以上 "," 不拘 "," 中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","After Effects、Premiere"," 不拘 "
